h5_path,group_name,video_id,word_id,word,label_index,actor_id,camera_id,num_frames,feature_dim,split,pose_detection_rate,right_hand_detection_rate,left_hand_detection_rate,face_detection_rate
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1145_REAL01_U,NIA_SL_WORD1145_REAL01_U,1145,예쁘다,138,01,U,131,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1145_REAL02_D,NIA_SL_WORD1145_REAL02_D,1145,예쁘다,138,02,D,92,208,train,1.0,0.9347826086956522,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1145_REAL02_F,NIA_SL_WORD1145_REAL02_F,1145,예쁘다,138,02,F,92,208,train,1.0,0.9891304347826086,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1145_REAL02_L,NIA_SL_WORD1145_REAL02_L,1145,예쁘다,138,02,L,92,208,train,1.0,0.9891304347826086,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1145_REAL02_R,NIA_SL_WORD1145_REAL02_R,1145,예쁘다,138,02,R,92,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1145_REAL02_U,NIA_SL_WORD1145_REAL02_U,1145,예쁘다,138,02,U,92,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1145_REAL03_D,NIA_SL_WORD1145_REAL03_D,1145,예쁘다,138,03,D,125,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1145_REAL03_F,NIA_SL_WORD1145_REAL03_F,1145,예쁘다,138,03,F,125,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1145_REAL03_L,NIA_SL_WORD1145_REAL03_L,1145,예쁘다,138,03,L,125,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1145_REAL03_R,NIA_SL_WORD1145_REAL03_R,1145,예쁘다,138,03,R,125,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1145_REAL03_U,NIA_SL_WORD1145_REAL03_U,1145,예쁘다,138,03,U,125,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1145_REAL04_D,NIA_SL_WORD1145_REAL04_D,1145,예쁘다,138,04,D,133,208,train,1.0,0.7819548872180451,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1145_REAL04_F,NIA_SL_WORD1145_REAL04_F,1145,예쁘다,138,04,F,133,208,train,1.0,0.8195488721804511,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1145_REAL04_L,NIA_SL_WORD1145_REAL04_L,1145,예쁘다,138,04,L,133,208,train,1.0,0.8045112781954887,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1145_REAL04_R,NIA_SL_WORD1145_REAL04_R,1145,예쁘다,138,04,R,133,208,train,1.0,0.8872180451127819,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1145_REAL04_U,NIA_SL_WORD1145_REAL04_U,1145,예쁘다,138,04,U,133,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1145_REAL05_D,NIA_SL_WORD1145_REAL05_D,1145,예쁘다,138,05,D,81,208,train,1.0,0.7777777777777778,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1145_REAL05_F,NIA_SL_WORD1145_REAL05_F,1145,예쁘다,138,05,F,81,208,train,1.0,0.8395061728395061,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1145_REAL05_L,NIA_SL_WORD1145_REAL05_L,1145,예쁘다,138,05,L,81,208,train,1.0,0.9012345679012346,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1145_REAL05_R,NIA_SL_WORD1145_REAL05_R,1145,예쁘다,138,05,R,81,208,train,1.0,0.8395061728395061,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1145_REAL05_U,NIA_SL_WORD1145_REAL05_U,1145,예쁘다,138,05,U,81,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1145_REAL06_D,NIA_SL_WORD1145_REAL06_D,1145,예쁘다,138,06,D,101,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1145_REAL06_F,NIA_SL_WORD1145_REAL06_F,1145,예쁘다,138,06,F,101,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1145_REAL06_L,NIA_SL_WORD1145_REAL06_L,1145,예쁘다,138,06,L,101,208,train,1.0,0.9900990099009901,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1145_REAL06_R,NIA_SL_WORD1145_REAL06_R,1145,예쁘다,138,06,R,101,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1145_REAL06_U,NIA_SL_WORD1145_REAL06_U,1145,예쁘다,138,06,U,101,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1145_REAL07_D,NIA_SL_WORD1145_REAL07_D,1145,예쁘다,138,07,D,121,208,val,1.0,0.9752066115702479,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1145_REAL07_F,NIA_SL_WORD1145_REAL07_F,1145,예쁘다,138,07,F,121,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1145_REAL07_L,NIA_SL_WORD1145_REAL07_L,1145,예쁘다,138,07,L,121,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1145_REAL07_R,NIA_SL_WORD1145_REAL07_R,1145,예쁘다,138,07,R,121,208,val,1.0,0.8429752066115702,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1145_REAL07_U,NIA_SL_WORD1145_REAL07_U,1145,예쁘다,138,07,U,121,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1145_REAL08_D,NIA_SL_WORD1145_REAL08_D,1145,예쁘다,138,08,D,96,208,val,1.0,0.90625,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1145_REAL08_F,NIA_SL_WORD1145_REAL08_F,1145,예쁘다,138,08,F,96,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1145_REAL08_L,NIA_SL_WORD1145_REAL08_L,1145,예쁘다,138,08,L,96,208,val,1.0,0.8229166666666666,0.5833333333333334,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1145_REAL08_R,NIA_SL_WORD1145_REAL08_R,1145,예쁘다,138,08,R,96,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1145_REAL08_U,NIA_SL_WORD1145_REAL08_U,1145,예쁘다,138,08,U,96,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1145_REAL09_D,NIA_SL_WORD1145_REAL09_D,1145,예쁘다,138,09,D,108,208,test,1.0,0.9537037037037037,0.7407407407407407,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1145_REAL09_F,NIA_SL_WORD1145_REAL09_F,1145,예쁘다,138,09,F,108,208,test,1.0,0.9351851851851852,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1145_REAL09_L,NIA_SL_WORD1145_REAL09_L,1145,예쁘다,138,09,L,108,208,test,1.0,0.7870370370370371,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1145_REAL09_R,NIA_SL_WORD1145_REAL09_R,1145,예쁘다,138,09,R,108,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1145_REAL09_U,NIA_SL_WORD1145_REAL09_U,1145,예쁘다,138,09,U,108,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1147_REAL01_D,NIA_SL_WORD1147_REAL01_D,1147,팔,207,01,D,127,208,train,1.0,0.9606299212598425,0.9921259842519685,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1147_REAL01_F,NIA_SL_WORD1147_REAL01_F,1147,팔,207,01,F,127,208,train,1.0,1.0,0.889763779527559,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1147_REAL01_L,NIA_SL_WORD1147_REAL01_L,1147,팔,207,01,L,127,208,train,1.0,0.984251968503937,0.905511811023622,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1147_REAL01_R,NIA_SL_WORD1147_REAL01_R,1147,팔,207,01,R,127,208,train,1.0,0.905511811023622,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1147_REAL01_U,NIA_SL_WORD1147_REAL01_U,1147,팔,207,01,U,127,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1147_REAL02_D,NIA_SL_WORD1147_REAL02_D,1147,팔,207,02,D,102,208,train,1.0,1.0,0.9411764705882353,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1147_REAL02_F,NIA_SL_WORD1147_REAL02_F,1147,팔,207,02,F,102,208,train,1.0,0.7941176470588235,0.7941176470588235,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1147_REAL02_L,NIA_SL_WORD1147_REAL02_L,1147,팔,207,02,L,102,208,train,1.0,0.9607843137254902,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1147_REAL02_R,NIA_SL_WORD1147_REAL02_R,1147,팔,207,02,R,102,208,train,1.0,1.0,0.9803921568627451,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1147_REAL02_U,NIA_SL_WORD1147_REAL02_U,1147,팔,207,02,U,102,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1147_REAL03_D,NIA_SL_WORD1147_REAL03_D,1147,팔,207,03,D,138,208,train,1.0,0.9927536231884058,0.9637681159420289,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1147_REAL03_F,NIA_SL_WORD1147_REAL03_F,1147,팔,207,03,F,138,208,train,1.0,1.0,0.9710144927536232,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1147_REAL03_L,NIA_SL_WORD1147_REAL03_L,1147,팔,207,03,L,138,208,train,1.0,0.9130434782608695,0.8913043478260869,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1147_REAL03_R,NIA_SL_WORD1147_REAL03_R,1147,팔,207,03,R,138,208,train,1.0,0.9927536231884058,0.9710144927536232,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1147_REAL03_U,NIA_SL_WORD1147_REAL03_U,1147,팔,207,03,U,138,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1147_REAL04_D,NIA_SL_WORD1147_REAL04_D,1147,팔,207,04,D,161,208,train,1.0,0.9813664596273292,0.906832298136646,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1147_REAL04_F,NIA_SL_WORD1147_REAL04_F,1147,팔,207,04,F,161,208,train,1.0,1.0,0.782608695652174,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1147_REAL04_L,NIA_SL_WORD1147_REAL04_L,1147,팔,207,04,L,161,208,train,1.0,0.8944099378881988,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1147_REAL04_R,NIA_SL_WORD1147_REAL04_R,1147,팔,207,04,R,161,208,train,1.0,0.9440993788819876,0.8881987577639752,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1147_REAL04_U,NIA_SL_WORD1147_REAL04_U,1147,팔,207,04,U,161,208,train,1.0,0.9937888198757764,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1147_REAL05_D,NIA_SL_WORD1147_REAL05_D,1147,팔,207,05,D,87,208,train,1.0,0.9195402298850575,0.9655172413793104,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1147_REAL05_F,NIA_SL_WORD1147_REAL05_F,1147,팔,207,05,F,87,208,train,1.0,1.0,0.7586206896551724,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1147_REAL05_L,NIA_SL_WORD1147_REAL05_L,1147,팔,207,05,L,87,208,train,1.0,0.9770114942528736,0.7701149425287356,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1147_REAL05_R,NIA_SL_WORD1147_REAL05_R,1147,팔,207,05,R,87,208,train,1.0,0.9540229885057471,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1147_REAL05_U,NIA_SL_WORD1147_REAL05_U,1147,팔,207,05,U,87,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1147_REAL06_D,NIA_SL_WORD1147_REAL06_D,1147,팔,207,06,D,96,208,train,1.0,1.0,0.9270833333333334,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1147_REAL06_F,NIA_SL_WORD1147_REAL06_F,1147,팔,207,06,F,96,208,train,1.0,1.0,0.84375,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1147_REAL06_L,NIA_SL_WORD1147_REAL06_L,1147,팔,207,06,L,96,208,train,1.0,0.9375,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1147_REAL06_R,NIA_SL_WORD1147_REAL06_R,1147,팔,207,06,R,96,208,train,1.0,1.0,0.9895833333333334,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD1147_REAL06_U,NIA_SL_WORD1147_REAL06_U,1147,팔,207,06,U,96,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1147_REAL07_D,NIA_SL_WORD1147_REAL07_D,1147,팔,207,07,D,123,208,val,1.0,0.975609756097561,0.7886178861788617,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1147_REAL07_F,NIA_SL_WORD1147_REAL07_F,1147,팔,207,07,F,123,208,val,1.0,0.8861788617886179,0.8211382113821138,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1147_REAL07_L,NIA_SL_WORD1147_REAL07_L,1147,팔,207,07,L,123,208,val,1.0,0.8048780487804879,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1147_REAL07_R,NIA_SL_WORD1147_REAL07_R,1147,팔,207,07,R,123,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD1147_REAL07_U,NIA_SL_WORD1147_REAL07_U,1147,팔,207,07,U,123,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1147_REAL08_D,NIA_SL_WORD1147_REAL08_D,1147,팔,207,08,D,102,208,val,1.0,0.9705882352941176,0.9901960784313726,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1147_REAL08_F,NIA_SL_WORD1147_REAL08_F,1147,팔,207,08,F,102,208,val,1.0,1.0,0.8823529411764706,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1147_REAL08_L,NIA_SL_WORD1147_REAL08_L,1147,팔,207,08,L,102,208,val,1.0,0.803921568627451,0.5686274509803921,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1147_REAL08_R,NIA_SL_WORD1147_REAL08_R,1147,팔,207,08,R,102,208,val,1.0,0.8137254901960784,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD1147_REAL08_U,NIA_SL_WORD1147_REAL08_U,1147,팔,207,08,U,102,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1147_REAL09_D,NIA_SL_WORD1147_REAL09_D,1147,팔,207,09,D,98,208,test,1.0,0.7653061224489796,0.7959183673469388,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1147_REAL09_F,NIA_SL_WORD1147_REAL09_F,1147,팔,207,09,F,98,208,test,1.0,1.0,0.7857142857142857,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1147_REAL09_L,NIA_SL_WORD1147_REAL09_L,1147,팔,207,09,L,98,208,test,1.0,0.7959183673469388,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1147_REAL09_R,NIA_SL_WORD1147_REAL09_R,1147,팔,207,09,R,98,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD1147_REAL09_U,NIA_SL_WORD1147_REAL09_U,1147,팔,207,09,U,98,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1148_REAL01_D,NIA_SL_WORD1148_REAL01_D,1148,서다,11,01,D,129,208,train,1.0,0.9302325581395349,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1148_REAL01_F,NIA_SL_WORD1148_REAL01_F,1148,서다,11,01,F,129,208,train,1.0,0.937984496124031,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1148_REAL01_L,NIA_SL_WORD1148_REAL01_L,1148,서다,11,01,L,129,208,train,1.0,0.9922480620155039,0.8682170542635659,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1148_REAL01_R,NIA_SL_WORD1148_REAL01_R,1148,서다,11,01,R,129,208,train,1.0,0.7054263565891473,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD1148_REAL01_U,NIA_SL_WORD1148_REAL01_U,1148,서다,11,01,U,129,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1148_REAL02_D,NIA_SL_WORD1148_REAL02_D,1148,서다,11,02,D,102,208,train,1.0,1.0,0.9803921568627451,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1148_REAL02_F,NIA_SL_WORD1148_REAL02_F,1148,서다,11,02,F,102,208,train,1.0,1.0,0.9901960784313726,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1148_REAL02_L,NIA_SL_WORD1148_REAL02_L,1148,서다,11,02,L,102,208,train,1.0,0.7156862745098039,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1148_REAL02_R,NIA_SL_WORD1148_REAL02_R,1148,서다,11,02,R,102,208,train,1.0,1.0,0.9607843137254902,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD1148_REAL02_U,NIA_SL_WORD1148_REAL02_U,1148,서다,11,02,U,102,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1148_REAL03_D,NIA_SL_WORD1148_REAL03_D,1148,서다,11,03,D,134,208,train,1.0,0.8955223880597015,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1148_REAL03_F,NIA_SL_WORD1148_REAL03_F,1148,서다,11,03,F,134,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1148_REAL03_L,NIA_SL_WORD1148_REAL03_L,1148,서다,11,03,L,134,208,train,1.0,0.9477611940298507,0.835820895522388,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1148_REAL03_R,NIA_SL_WORD1148_REAL03_R,1148,서다,11,03,R,134,208,train,1.0,0.7611940298507462,0.9776119402985075,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD1148_REAL03_U,NIA_SL_WORD1148_REAL03_U,1148,서다,11,03,U,134,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1148_REAL04_D,NIA_SL_WORD1148_REAL04_D,1148,서다,11,04,D,154,208,train,1.0,0.974025974025974,0.974025974025974,0.9155844155844156
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1148_REAL04_F,NIA_SL_WORD1148_REAL04_F,1148,서다,11,04,F,154,208,train,1.0,0.7467532467532467,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1148_REAL04_L,NIA_SL_WORD1148_REAL04_L,1148,서다,11,04,L,154,208,train,1.0,1.0,0.8376623376623377,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1148_REAL04_R,NIA_SL_WORD1148_REAL04_R,1148,서다,11,04,R,154,208,train,1.0,0.6623376623376623,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD1148_REAL04_U,NIA_SL_WORD1148_REAL04_U,1148,서다,11,04,U,154,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1148_REAL05_D,NIA_SL_WORD1148_REAL05_D,1148,서다,11,05,D,92,208,train,1.0,0.717391304347826,1.0,0.75
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1148_REAL05_F,NIA_SL_WORD1148_REAL05_F,1148,서다,11,05,F,92,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1148_REAL05_L,NIA_SL_WORD1148_REAL05_L,1148,서다,11,05,L,92,208,train,1.0,1.0,0.9782608695652174,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD1148_REAL05_R,NIA_SL_WORD1148_REAL05_R,1148,서다,11,05,R,92,208,train,1.0,0.9456521739130435,1.0,1.0
